gpssec acc_x(m/s^2) acc_y(m/s^2) acc_z(m/s^2) gyro_x(rad/s) gyro_y(rad/s)  gyro_z(rad/s)
72495.933756 -0.430664 0.188416 -10.084717 0.000671 0.000000 -0.002013
72495.943489 -0.442627 0.140564 -10.027893 -0.003020 -0.001007 -0.000336
72495.953743 -0.442627 0.155518 -10.036865 -0.002013 -0.000336 -0.001678
72495.964828 -0.478516 0.158508 -10.072754 -0.004027 0.002684 -0.002517
72495.977325 -0.508423 0.152527 -10.078735 -0.008389 0.000671 -0.003356
72495.983755 -0.478516 0.230286 -10.078735 -0.004027 0.000336 -0.006040
72495.993740 -0.466553 0.245239 -10.060791 -0.005369 -0.001007 -0.005369
72496.000000 -0.483867 0.189449 -10.062715 -0.002779 -0.001223 -0.002779
72496.003472 -0.493469 0.158508 -10.063782 -0.001342 -0.001342 -0.001342
72496.013726 -0.529358 0.149536 -10.084717 -0.003020 -0.003356 0.001007
72496.023484 -0.559265 0.185425 -10.051819 -0.002349 -0.000336 0.001342
72496.033708 -0.541321 0.185425 -10.018921 -0.000671 0.001007 0.002684
72496.043468 -0.481506 0.206360 -10.042847 -0.004698 0.003020 -0.000671
72496.053720 -0.466553 0.176453 -10.048828 -0.006040 0.003356 -0.005033
72496.064807 -0.487488 0.116638 -10.042847 -0.003020 0.001007 -0.005704
72496.077304 -0.520386 0.152527 -10.045837 -0.001007 -0.000503 -0.002684
72496.083733 -0.550293 0.170471 -10.015930 -0.001342 -0.002013 -0.002013
72496.093718 -0.550293 0.125610 -9.992004 -0.003691 -0.001678 -0.000336
72496.103452 -0.511414 0.149536 -10.027893 -0.001678 0.000671 -0.002349
72496.113704 -0.472534 0.164490 -10.051819 -0.003020 0.001678 -0.002013
72496.123462 -0.457581 0.143555 -10.051819 -0.003020 -0.002013 -0.002684
72496.133716 -0.466553 0.137573 -10.063782 -0.003691 0.002013 -0.001007
72496.143450 -0.499451 0.110657 -10.045837 -0.003691 0.002684 -0.000671
72496.153728 -0.508423 0.128601 -10.027893 -0.006040 0.002013 -0.004027
72496.164812 -0.466553 0.206360 -10.039856 -0.003020 0.000336 -0.005033
72496.177284 -0.451599 0.182434 -10.027893 -0.001007 -0.001342 -0.001342
72496.183715 -0.454590 0.113647 -10.027893 -0.003691 0.002013 -0.001510
72496.193723 -0.457581 0.119629 -10.054810 -0.004027 0.001342 -0.001678
72496.203457 -0.478516 0.134583 -10.048828 -0.004698 0.000336 -0.002684
72496.213710 -0.472534 0.137573 -10.033875 -0.002013 -0.000671 -0.003356
72496.223444 -0.436646 0.167480 -10.027893 -0.001678 -0.000503 -0.002349
72496.233696 -0.433655 0.140564 -10.027893 -0.006040 -0.000336 0.001007
72496.243428 -0.454590 0.110657 -10.075745 -0.006040 0.001342 -0.002684
72496.253708 -0.484497 0.161499 -10.084717 -0.002349 0.003020 -0.002013
72496.264794 -0.505432 0.143555 -10.009949 -0.003691 -0.001678 -0.001007
72496.277291 -0.487488 0.113647 -10.000977 -0.001007 -0.000671 -0.001678
72496.283720 -0.448608 0.173462 -10.084717 -0.002349 0.000336 -0.001007
72496.293706 -0.439636 0.176453 -10.084717 -0.003691 0.001342 0.000336
72496.303440 -0.445618 0.152527 -10.033875 -0.004698 -0.001342 -0.000839
72496.313692 -0.478516 0.152527 -10.033875 -0.002684 -0.003356 -0.002013
72496.323424 -0.508423 0.134583 -10.078735 -0.005704 0.002349 -0.003356
72496.333701 -0.487488 0.167480 -10.099670 -0.005704 0.001678 -0.002517
72496.343433 -0.445618 0.218323 -10.063782 -0.002684 -0.001342 -0.001678
72496.353687 -0.457581 0.170471 -10.021912 -0.002684 -0.001342 -0.003020
72496.364774 -0.490479 0.125610 -10.057800 -0.001007 -0.000503 -0.006040
72496.377271 -0.526367 0.140564 -10.087708 -0.003691 0.000336 -0.003020
72496.383702 -0.544312 0.131592 -10.039856 -0.006040 -0.000671 -0.001678
72496.393685 -0.511414 0.155518 -10.021912 -0.002349 0.000000 -0.002349
72496.403417 -0.481506 0.197388 -10.036865 -0.003020 0.000671 -0.001678
72496.413675 -0.478516 0.137573 -10.042847 -0.005369 0.002013 -0.000336
72496.423429 -0.490479 0.131592 -10.066772 -0.000671 -0.001007 -0.001342
72496.433685 -0.508423 0.188416 -10.054810 -0.003356 -0.000671 -0.005369
72496.443415 -0.517395 0.143555 -10.006958 -0.005704 0.001678 -0.002349
72496.453674 -0.517395 0.128601 -10.006958 -0.002684 0.000671 -0.001007
72496.464754 -0.493469 0.188416 -10.048828 -0.000671 -0.001007 -0.001678
72496.477251 -0.469543 0.170471 -10.048828 -0.004027 0.000671 -0.003020
72496.483684 -0.475525 0.128601 -10.021912 -0.005369 0.004362 -0.001007
72496.493664 -0.520386 0.131592 -9.989014 -0.003356 0.002349 0.000671
72496.503400 -0.517395 0.134583 -10.009949 -0.001678 0.001678 -0.003691
72496.513651 -0.466553 0.176453 -10.066772 -0.002349 0.001007 -0.004027
72496.523409 -0.445618 0.188416 -10.051819 -0.002349 0.001342 -0.000671
72496.533663 -0.448608 0.122620 -10.006958 -0.005704 0.001342 0.000671
72496.543398 -0.454590 0.107666 -10.063782 -0.004027 0.001342 -0.003020
72496.553679 -0.472534 0.140564 -10.096680 -0.001007 0.001342 -0.000336
72496.564762 -0.472534 0.155518 -10.036865 -0.002349 0.000671 -0.000671
72496.577231 -0.433655 0.182434 -10.018921 -0.003691 -0.000168 -0.002349
72496.583660 -0.442627 0.161499 -10.045837 -0.001678 -0.001007 -0.003691
72496.593646 -0.469543 0.149536 -10.072754 -0.004027 -0.000168 -0.002013
72496.603406 -0.484497 0.197388 -10.084717 -0.008053 0.000671 0.001007
72496.613659 -0.499451 0.191406 -10.027893 -0.003691 0.001342 -0.002013
72496.623391 -0.484497 0.146545 -10.024902 -0.004362 -0.001342 -0.003691
72496.633643 -0.454590 0.191406 -10.090698 -0.004027 -0.001007 -0.003020
72496.643403 -0.445618 0.218323 -10.072754 -0.002013 0.000168 0.000336
72496.653629 -0.463562 0.161499 -10.033875 -0.001342 0.001342 -0.001678
72496.664741 -0.496460 0.146545 -10.063782 -0.000671 0.002684 -0.003691
72496.677240 -0.517395 0.140564 -10.060791 -0.001007 -0.002349 -0.005369
72496.683668 -0.496460 0.158508 -10.033875 -0.004362 -0.001678 -0.003020
72496.693653 -0.469543 0.182434 -10.030884 -0.002013 -0.001007 -0.002013
72496.703387 -0.475525 0.146545 -10.030884 -0.003356 -0.003356 -0.001007
72496.713639 -0.508423 0.101685 -10.033875 -0.004698 -0.000168 -0.000336
72496.723371 -0.526367 0.116638 -10.042847 -0.004698 0.003020 -0.002349
72496.733625 -0.517395 0.143555 -10.033875 -0.003020 0.002349 -0.003356
72496.743383 -0.481506 0.155518 -10.021912 -0.001342 -0.001678 -0.003188
72496.753637 -0.460571 0.164490 -10.006958 -0.002684 0.000671 -0.003020
72496.764721 -0.481506 0.140564 -10.003967 -0.003020 0.002013 -0.004698
72496.777219 -0.514404 0.152527 -10.054810 -0.004027 0.001174 -0.002013
72496.783648 -0.526367 0.152527 -10.045837 -0.006376 0.000336 0.001342
72496.793633 -0.499451 0.110657 -9.992004 -0.005033 0.001007 -0.000671
72496.803365 -0.475525 0.131592 -10.036865 -0.003356 -0.000336 -0.003356
72496.813619 -0.475525 0.167480 -10.093689 -0.003356 0.000000 -0.002013
72496.823351 -0.472534 0.134583 -10.051819 -0.002349 0.000336 -0.001846
72496.833605 -0.478516 0.104675 -10.018921 -0.003020 0.000671 -0.001678
72496.843363 -0.502441 0.107666 -10.051819 -0.003020 0.001007 -0.002349
72496.853617 -0.484497 0.146545 -10.087708 -0.003020 0.003691 -0.001510
72496.864729 -0.445618 0.191406 -10.069763 -0.003691 0.000671 -0.000671
72496.877226 -0.445618 0.167480 -10.027893 -0.006711 -0.001342 -0.003356
72496.883655 -0.463562 0.125610 -10.060791 -0.003356 -0.002013 -0.001678
72496.893615 -0.493469 0.149536 -10.093689 -0.003020 0.001678 -0.002684
72496.903347 -0.481506 0.182434 -10.057800 -0.004698 -0.001007 -0.003691
72496.913626 -0.448608 0.173462 -10.033875 -0.004698 -0.003691 -0.001678
72496.923359 -0.436646 0.182434 -10.069763 -0.003356 -0.001510 -0.005033
72496.933611 -0.466553 0.182434 -10.072754 -0.001342 0.000671 -0.002684
72496.943345 -0.490479 0.176453 -10.063782 -0.004027 -0.001678 0.000336
72496.953597 -0.499451 0.188416 -10.030884 -0.007382 0.001342 -0.001007
72496.964709 -0.514404 0.176453 -10.006958 -0.003020 0.001342 -0.005033
72496.977206 -0.508423 0.167480 -10.042847 -0.002349 0.001342 -0.003691
72496.983636 -0.490479 0.188416 -10.054810 -0.003691 0.000336 -0.001007
72496.993595 -0.499451 0.173462 -10.015930 -0.004698 0.000839 -0.001007
72497.000000 -0.503377 0.153831 -10.023782 -0.003376 0.001169 -0.001888
72497.003353 -0.505432 0.143555 -10.027893 -0.002684 0.001342 -0.002349
72497.013607 -0.523376 0.161499 -10.033875 -0.001342 -0.002013 -0.005033
72497.023339 -0.508423 0.197388 -10.018921 -0.005033 0.000671 -0.001007
72497.033593 -0.484497 0.209351 -10.027893 -0.002684 0.005704 0.001678
72497.043326 -0.478516 0.170471 -10.042847 -0.002684 0.003356 0.001342
72497.053605 -0.487488 0.137573 -10.057800 -0.004027 0.001342 -0.003691
72497.064694 -0.499451 0.173462 -10.054810 -0.004027 0.000671 -0.003020
72497.077187 -0.493469 0.179443 -10.039856 -0.004027 0.000336 -0.002684
72497.083616 -0.463562 0.167480 -10.048828 -0.006040 -0.001678 -0.003691
72497.093601 -0.439636 0.185425 -10.063782 -0.001342 0.001678 0.001342
72497.103334 -0.460571 0.158508 -10.045837 -0.002349 0.001342 -0.001678
72497.113587 -0.475525 0.143555 -10.063782 -0.001678 0.000336 -0.001007
72497.123319 -0.493469 0.182434 -10.063782 -0.003691 0.001007 -0.000336
72497.133599 -0.490479 0.161499 -10.024902 -0.002349 0.002013 -0.001342
72497.143331 -0.466553 0.137573 -10.042847 -0.001342 0.002349 -0.004362
72497.153585 -0.457581 0.167480 -10.069763 -0.001007 0.000336 -0.002684
72497.164670 -0.472534 0.152527 -10.045837 -0.003356 0.001678 0.001342
72497.177169 -0.484497 0.098694 -10.042847 -0.002013 0.000336 0.000336
72497.183599 -0.493469 0.092712 -10.051819 -0.003691 -0.001007 -0.002013
72497.193584 -0.481506 0.146545 -10.051819 -0.005369 0.001342 0.001007
72497.203315 -0.460571 0.176453 -10.054810 -0.002349 0.003691 -0.000671
72497.213595 -0.454590 0.128601 -10.030884 -0.002349 0.000671 -0.004362
72497.223304 -0.463562 0.086731 -10.027893 -0.003356 -0.002349 -0.004362
72497.233580 -0.484497 0.095703 -10.078735 -0.005033 0.000336 -0.001678
72497.243313 -0.493469 0.110657 -10.081726 -0.002684 0.002684 -0.000671
72497.253566 -0.466553 0.131592 -10.030884 -0.000671 0.002349 -0.003691
72497.264678 -0.427673 0.167480 -10.006958 -0.004027 0.002349 -0.004362
72497.277149 -0.430664 0.137573 -10.033875 -0.005704 0.000336 -0.000671
72497.283577 -0.460571 0.122620 -10.069763 -0.002684 -0.001678 -0.001342
72497.293564 -0.478516 0.164490 -10.045837 -0.001007 -0.000895 -0.003691
72497.303299 -0.484497 0.125610 -9.994995 -0.002013 -0.000112 -0.004027
72497.313552 -0.484497 0.095703 -10.042847 -0.006376 0.000671 0.001342
72497.323317 -0.475525 0.164490 -10.090698 -0.006376 -0.000839 0.000336
72497.333567 -0.472534 0.194397 -10.030884 -0.004362 -0.002349 -0.004027
72497.343295 -0.475525 0.140564 -10.018921 -0.002684 0.000839 -0.002684
72497.353546 -0.517395 0.128601 -10.069763 -0.004027 0.004027 0.000336
72497.364658 -0.541321 0.179443 -10.069763 -0.004027 0.001342 -0.003691
72497.377155 -0.505432 0.215332 -10.057800 -0.003691 -0.000336 -0.004362
72497.383587 -0.490479 0.197388 -10.063782 -0.006711 -0.002349 0.000336
72497.393543 -0.505432 0.173462 -10.063782 -0.005369 0.000671 -0.001007
72497.403302 -0.526367 0.170471 -10.051819 -0.003020 0.001342 -0.004698
72497.413556 -0.538330 0.173462 -10.024902 -0.003691 -0.000671 -0.001678
72497.423289 -0.523376 0.197388 -10.015930 -0.001342 -0.003356 -0.000336
72497.433542 -0.508423 0.224304 -10.033875 -0.004698 -0.000671 0.001007
72497.443299 -0.499451 0.170471 -10.033875 -0.006711 0.005704 -0.001007
72497.453554 -0.493469 0.134583 -10.048828 -0.000671 0.001342 -0.001342
72497.464634 -0.505432 0.182434 -10.069763 0.000336 -0.001342 -0.002349
72497.477137 -0.517395 0.164490 -10.021912 -0.005704 0.000000 -0.002684
72497.483565 -0.490479 0.110657 -10.003967 -0.008053 0.001342 -0.002013
72497.493551 -0.466553 0.164490 -10.054810 -0.002684 0.002013 -0.001678
72497.503283 -0.460571 0.182434 -10.060791 -0.003356 0.001342 -0.001678
72497.513536 -0.451599 0.143555 -10.030884 -0.002349 0.002349 -0.001007
72497.523269 -0.460571 0.152527 -10.033875 -0.002013 0.003356 0.001007
72497.533547 -0.484497 0.161499 -10.048828 -0.001678 0.001007 -0.003020
72497.543282 -0.454590 0.194397 -10.066772 -0.001678 0.000671 -0.004362
72497.553533 -0.424683 0.221313 -10.030884 -0.001007 0.003020 -0.001007
72497.564626 -0.418701 0.152527 -10.015930 -0.006040 -0.001007 -0.002349
72497.577116 -0.424683 0.110657 -10.078735 -0.001007 -0.001342 -0.002013
72497.583544 -0.472534 0.134583 -10.096680 -0.003020 0.000671 -0.002684
72497.593531 -0.478516 0.125610 -10.027893 -0.005033 -0.000336 -0.003356
72497.603263 -0.454590 0.140564 -10.003967 -0.005033 0.002013 -0.003356
72497.613543 -0.445618 0.149536 -10.039856 -0.005033 0.000336 -0.000671
72497.623275 -0.460571 0.104675 -10.066772 -0.003356 -0.001342 -0.001342
72497.633529 -0.484497 0.125610 -10.066772 -0.001007 0.000336 -0.003020
72497.643262 -0.502441 0.140564 -10.036865 -0.003020 -0.000503 -0.004027
72497.653514 -0.511414 0.107666 -10.018921 -0.006711 -0.001342 -0.000671
72497.664600 -0.502441 0.137573 -10.063782 -0.003356 0.001342 -0.000671
72497.677097 -0.478516 0.179443 -10.090698 -0.000336 0.001342 -0.001007
72497.683526 -0.490479 0.149536 -10.045837 -0.000671 -0.000671 -0.002349
72497.693511 -0.520386 0.137573 -10.030884 -0.001007 0.000671 -0.001342
72497.703246 -0.550293 0.134583 -10.036865 -0.002349 0.002013 -0.001342
72497.713523 -0.547302 0.140564 -10.030884 -0.007047 0.000671 -0.001174
72497.723255 -0.517395 0.191406 -10.036865 -0.007718 -0.001342 -0.001007
72497.733509 -0.511414 0.170471 -10.024902 -0.003356 0.001007 -0.002349
72497.743241 -0.523376 0.104675 -10.024902 -0.001678 0.000336 -0.000671
72497.753520 -0.538330 0.125610 -10.039856 -0.002684 -0.000336 -0.002013
72497.764615 -0.544312 0.149536 -10.024902 -0.004362 0.001846 -0.001678
72497.777076 -0.505432 0.149536 -10.018921 -0.005369 0.004027 -0.003356
72497.783509 -0.454590 0.167480 -10.045837 -0.002013 0.002013 -0.001678
72497.793519 -0.448608 0.137573 -10.048828 -0.001342 0.000336 -0.000336
72497.803251 -0.466553 0.128601 -10.069763 -0.006376 0.000671 -0.001342
72497.813503 -0.487488 0.164490 -10.075745 -0.003356 0.000336 -0.003020
72497.823237 -0.493469 0.137573 -10.024902 -0.003020 0.000503 -0.001174
72497.833489 -0.472534 0.134583 -10.021912 -0.002684 0.000671 0.000671
72497.843222 -0.448608 0.191406 -10.060791 -0.000671 -0.000671 -0.002013
72497.853501 -0.424683 0.176453 -10.060791 -0.005033 0.001678 -0.003020
72497.864588 -0.421692 0.149536 -10.045837 -0.005033 0.001007 -0.002684
72497.877059 -0.442627 0.146545 -10.057800 -0.002013 0.000671 -0.001007
72497.883487 -0.457581 0.137573 -10.063782 -0.003356 0.000336 -0.000671
72497.893473 -0.448608 0.188416 -10.048828 -0.003691 0.000336 -0.000336
72497.903233 -0.445618 0.203369 -10.024902 -0.005704 -0.000336 -0.002349
72497.913486 -0.442627 0.137573 -10.021912 -0.004698 0.000503 -0.004027
72497.923217 -0.457581 0.107666 -10.057800 0.001342 0.001342 -0.003691
72497.933497 -0.493469 0.125610 -10.072754 -0.003188 -0.001007 -0.003356
72497.943229 -0.502441 0.140564 -10.036865 -0.007718 0.001342 -0.000336
72497.953481 -0.466553 0.182434 -10.027893 -0.004362 -0.000336 -0.002349
72497.964567 -0.457581 0.182434 -10.030884 -0.001007 -0.002013 -0.003020
72497.977064 -0.487488 0.125610 -10.045837 -0.002349 0.000671 -0.000336
72497.983494 -0.505432 0.167480 -10.072754 -0.005704 0.000336 -0.000671
72497.993478 -0.517395 0.188416 -10.042847 -0.005033 0.002013 -0.001007
72498.000000 -0.523407 0.156351 -10.026814 -0.002785 0.000102 -0.001456
72498.003211 -0.526367 0.140564 -10.018921 -0.001678 -0.000839 -0.001678
72498.013464 -0.523376 0.182434 -10.057800 -0.001007 -0.003691 -0.002349
72498.023197 -0.499451 0.242249 -10.072754 -0.004027 0.001678 -0.000336
72498.033476 -0.487488 0.188416 -10.045837 -0.003356 0.000671 -0.000671
72498.043208 -0.508423 0.155518 -10.051819 -0.002349 0.001342 -0.003020
72498.053462 -0.550293 0.164490 -10.057800 -0.002013 0.002013 -0.001007
72498.064573 -0.541321 0.173462 -10.066772 -0.003691 0.002684 0.001678
72498.077044 -0.502441 0.200378 -10.045837 -0.002349 -0.001007 -0.000671
72498.083475 -0.487488 0.164490 -10.012939 -0.000671 -0.001007 -0.002684
72498.093458 -0.499451 0.104675 -10.033875 -0.002349 0.004027 -0.002013
72498.103192 -0.526367 0.113647 -10.069763 -0.005033 0.001007 -0.000671
72498.113470 -0.517395 0.128601 -10.036865 -0.004362 0.001007 -0.002684
72498.123204 -0.478516 0.146545 -10.000977 -0.004362 0.002013 -0.000671
72498.133456 -0.454590 0.173462 -10.036865 -0.004362 -0.000336 -0.001007
72498.143188 -0.460571 0.131592 -10.069763 -0.003691 -0.000336 -0.004362
72498.153468 -0.472534 0.131592 -10.057800 -0.003020 0.001678 -0.002684
72498.164554 -0.496460 0.167480 -10.021912 -0.003020 0.001007 -0.002517
72498.177026 -0.493469 0.128601 -10.000977 -0.002684 -0.000336 -0.002349
72498.183454 -0.463562 0.131592 -10.039856 -0.004027 0.001342 -0.002684
72498.193466 -0.436646 0.179443 -10.072754 -0.005033 0.003356 -0.002349
72498.203198 -0.433655 0.149536 -10.039856 -0.004362 0.002349 -0.001342
72498.213452 -0.445618 0.119629 -10.030884 -0.001678 -0.000671 -0.002349
72498.223184 -0.469543 0.113647 -10.045837 -0.001007 0.000671 -0.001678
72498.233438 -0.496460 0.119629 -10.030884 -0.003356 0.000671 -0.001342
72498.243196 -0.469543 0.161499 -10.036865 -0.002684 0.001007 0.000336
72498.253448 -0.442627 0.152527 -10.039856 -0.001678 0.000336 -0.001678
72498.264535 -0.451599 0.086731 -10.033875 -0.005704 -0.001007 -0.003356
72498.277032 -0.478516 0.089722 -10.057800 -0.003356 0.000000 -0.001007
72498.283462 -0.502441 0.134583 -10.069763 -0.003020 0.001007 0.000000
72498.293447 -0.496460 0.146545 -10.048828 -0.002013 -0.001007 0.001007
72498.303178 -0.460571 0.179443 -10.039856 -0.003691 0.003020 -0.002349
72498.313432 -0.460571 0.170471 -10.036865 -0.007047 -0.001007 -0.003691
72498.323165 -0.505432 0.149536 -10.063782 -0.005033 -0.001342 -0.001342
72498.333444 -0.523376 0.191406 -10.096680 -0.001342 0.001342 -0.001678
72498.343174 -0.511414 0.200378 -10.051819 -0.004027 0.003020 -0.002684
72498.353431 -0.514404 0.146545 -10.012939 -0.003691 0.001342 -0.003691
72498.364514 -0.499451 0.188416 -10.066772 -0.003691 -0.001678 -0.002684
72498.377012 -0.493469 0.221313 -10.072754 -0.005033 -0.000671 -0.000336
72498.383441 -0.490479 0.167480 -10.039856 -0.003356 0.003020 -0.001342
72498.393426 -0.517395 0.134583 -10.027893 -0.002684 0.000336 -0.002349
72498.403160 -0.553284 0.137573 -10.021912 -0.003020 -0.001678 0.001342
72498.413412 -0.541321 0.167480 -10.033875 -0.003020 -0.000336 0.001342
72498.423172 -0.499451 0.185425 -10.039856 -0.001678 0.000671 -0.003691
72498.433424 -0.475525 0.137573 -10.027893 -0.002013 0.004027 -0.002684
72498.443156 -0.484497 0.110657 -10.030884 -0.001007 0.002349 -0.004362
72498.453410 -0.508423 0.137573 -10.051819 -0.005369 -0.001678 -0.003356
72498.464523 -0.499451 0.152527 -10.048828 -0.005704 -0.000671 -0.000671
72498.476994 -0.463562 0.188416 -10.021912 -0.003356 0.001678 -0.000503
72498.483422 -0.451599 0.191406 -10.012939 -0.002684 0.001846 -0.000336
72498.493408 -0.451599 0.131592 -10.051819 -0.005033 0.002013 -0.003356
72498.503140 -0.466553 0.152527 -10.084717 -0.000336 0.002684 -0.002349
72498.513395 -0.481506 0.200378 -10.051819 -0.003020 0.000336 -0.002181
72498.523152 -0.487488 0.146545 -9.997986 -0.003356 0.003020 -0.002013
72498.533406 -0.460571 0.152527 -10.036865 -0.002684 0.003691 -0.004027
72498.543138 -0.430664 0.203369 -10.087708 -0.002013 -0.003356 -0.001342
72498.553416 -0.409729 0.155518 -10.054810 -0.002013 -0.000671 -0.002013
72498.564502 -0.433655 0.122620 -10.036865 -0.002349 -0.000503 -0.001342
72498.576974 -0.490479 0.128601 -10.063782 -0.005369 -0.000336 -0.001342
72498.583403 -0.511414 0.113647 -10.075745 -0.006040 0.002349 -0.001342
72498.593389 -0.478516 0.161499 -10.039856 -0.000671 0.001342 -0.003691
72498.603147 -0.448608 0.185425 -10.012939 -0.000671 -0.001007 -0.003020
72498.613401 -0.445618 0.113647 -10.054810 -0.002013 0.001342 -0.000503
72498.623130 -0.472534 0.092712 -10.090698 -0.000671 0.000336 0.002013
72498.633387 -0.505432 0.119629 -10.054810 -0.003020 -0.003020 -0.001342
72498.643144 -0.502441 0.116638 -10.018921 -0.005369 0.001678 -0.004698
72498.653399 -0.478516 0.167480 -10.048828 -0.005704 0.001342 -0.004027
72498.664483 -0.472534 0.155518 -10.060791 -0.003691 -0.002013 -0.004362
72498.676981 -0.484497 0.089722 -10.045837 -0.004027 -0.001678 -0.002013
72498.683411 -0.496460 0.137573 -10.051819 -0.003020 -0.001342 0.000336
